,mass,age,temperature,luminosity,radius,gravity,mko_y,mko_j,mko_h,mko_k,mko_lp,mko_mp,w1,w2,w3,w4,irac_ch1,irac_ch2
19,0.053,0.0888623816,2636.98767991,-3.05404922,0.14262182,4.8543205,11.02138153,10.24018555,9.71342157,9.35708141,8.8125544,9.00889577,9.14156652,8.9298604,8.62767171,8.5411189,8.95999429,8.90859644
20,0.053,0.112533558,2570.57117114,-3.15330583,0.13388218,4.90924685,11.29076523,10.46221416,9.93444612,9.57529806,9.00409832,9.25994919,9.35678574,9.16239595,8.82798106,8.7543613,9.1600149,9.13661708
21,0.053,0.142510267,2493.24146001,-3.25858017,0.12607145,4.96145754,11.59238893,10.69911045,10.16473407,9.806526,9.19921374,9.54460599,9.58062612,9.41701771,9.0362218,8.98270135,9.3649529,9.38484107
22,0.053,0.180472177,2408.85945545,-3.36706105,0.11919966,5.01014139,11.9172066,10.94497978,10.39805293,10.04641911,9.39262746,9.84832425,9.80430354,9.68087988,9.2415168,9.20639091,9.56857816,9.64143415
23,0.053,0.228546386,2302.44026119,-3.49034124,0.11321148,5.05491111,12.30800669,11.2274441,10.65926569,10.32302384,9.59985171,10.18341136,10.04618277,9.96805757,9.44906714,9.4269731,9.78861211,9.91983154
24,0.053,0.289426612,2189.13688662,-3.6180247,0.10811163,5.09494648,12.72780107,11.52505771,10.92912855,10.61949808,9.81249389,10.49402572,10.29802577,10.2389193,9.63933091,9.61902421,10.0208786,10.18401518
25,0.053,0.366524124,2079.1986674,-3.74365377,0.1037068,5.131076,13.13856313,11.82223969,11.19705463,10.92841738,10.03661345,10.76350084,10.58037793,10.48386803,9.81549896,9.7846282,10.2824184,10.42468216
26,0.053,0.464158883,1957.99499781,-3.88035813,0.09991332,5.16344406,13.56373467,12.14332452,11.49124972,11.28432451,10.30810049,11.01655814,10.94840928,10.72678069,9.99370806,9.93880231,10.62095328,10.66578793
27,0.053,0.587801607,1833.70810238,-4.02289524,0.09667713,5.19204374,13.95006298,12.47035622,11.8110554,11.69416952,10.64762159,11.23500937,11.42828114,10.95473369,10.16957838,10.08007914,11.05962994,10.89636312
28,0.053,0.744380301,1715.47497471,-4.16373553,0.09392909,5.21709075,14.24611877,12.77117285,12.15381966,12.14426756,11.02676623,11.42456114,11.95376448,11.16791042,10.34079022,10.21922753,11.54539386,11.11641404
29,0.053,0.942668455,1601.26787483,-4.30569906,0.09155053,5.23936921,14.48967858,13.05597005,12.53659332,12.63566022,11.43007702,11.5951475,12.47444311,11.37661131,10.51087338,10.3610632,12.04487558,11.33561851
30,0.053,1.19377664,1494.58847354,-4.44528808,0.08948299,5.2592095,14.69620358,13.30914066,12.95821619,13.11654934,11.82566123,11.73325291,12.939202,11.56544124,10.67716895,10.5109092,12.51509554,11.53676949
31,0.053,1.51177507,1404.63316101,-4.57120704,0.08764035,5.27728211,14.91337789,13.54186118,13.37908171,13.53090543,12.17110733,11.84434637,13.33145003,11.72840695,10.83890381,10.66630911,12.91513989,11.7084009
32,0.053,1.91448198,1298.06629494,-4.72458578,0.08600918,5.29360054,15.12339798,13.81134557,13.91057898,14.00942861,12.54239656,11.96400651,13.76601251,11.91715832,11.04115938,10.85110843,13.33709359,11.90341888
33,0.053,2.42446202,1211.63554175,-4.85892574,0.08457097,5.3082475,15.34829872,14.08059139,14.38719227,14.4383183,12.84670784,12.08901247,14.14049194,12.09722496,11.24467579,11.01863761,13.68011925,12.08500048
34,0.053,3.07029063,1122.31698811,-5.00487669,0.08332121,5.32117903,15.63826247,14.40195515,14.838149,14.88430802,13.11855226,12.22816509,14.48539038,12.28293964,11.46060129,11.17368152,13.98327719,12.27032061
35,0.053,3.88815518,1046.5049839,-5.13790591,0.08222231,5.33271077,15.9344381,14.72520469,15.24525144,15.3151716,13.36569004,12.37140122,14.80729681,12.4630964,11.67266084,11.3141737,14.2591611,12.44978148
36,0.053,4.92388263,974.57863202,-5.2719317,0.08124995,5.34304385,16.27457036,15.07632872,15.65057099,15.78003081,13.60587342,12.52983909,15.12470688,12.65221873,11.89363993,11.44897907,14.52673203,12.63763011
37,0.053,6.23550734,914.82986949,-5.39097521,0.08039961,5.35218221,16.59283525,15.39610323,16.004118,16.19489156,13.81285734,12.67437628,15.39347854,12.81799504,12.08603771,11.56349724,14.75486737,12.80348862
38,0.053,7.89652287,868.78991602,-5.48930763,0.07960535,5.36080562,16.8735008,15.67010737,16.30464646,16.55403343,13.98817365,12.8028266,15.61847533,12.95880023,12.24854691,11.66206788,14.94652581,12.94551084
39,0.053,10.0,825.38813252,-5.58695488,0.07882013,5.36941583,17.17257655,15.95645107,16.61130946,16.91531845,14.15942093,12.93378217,15.84114893,13.10068994,12.40266257,11.75652364,15.13566645,13.08724583
0,0.035,0.001,2835.35355687,-1.88410751,0.47441278,3.63017215,8.05354635,7.40965364,6.90576378,6.53682448,6.05664766,6.04583717,6.29862385,6.02810782,5.80323151,5.6596335,6.17133891,6.02220904
1,0.035,0.00126638017,2832.54731576,-1.93552589,0.44803895,3.67985315,8.18257486,7.53779292,7.03346295,6.66406103,6.18288638,6.17420915,6.42600363,6.15587586,5.93017139,5.7874793,6.29797546,6.14982193
2,0.035,0.00160371874,2830.78078244,-1.96638376,0.43292604,3.70965525,8.26009824,7.61469744,7.11007009,6.74043462,6.25866269,6.25140753,6.50252926,6.23266883,6.00644503,5.86433729,6.37401705,6.2265111
3,0.035,0.00203091762,2829.96995875,-1.98125461,0.42583298,3.72400394,8.29735866,7.65165418,7.14686375,6.77714611,6.29510892,6.28857499,6.53934465,6.26963032,6.04316547,5.90135205,6.41059476,6.26341995
4,0.035,0.00257191381,2829.37104493,-1.99092033,0.42128889,3.73332227,8.32166694,7.67573902,7.17085149,6.80106506,6.31883229,6.31278135,6.56332193,6.29369796,6.06705821,5.92543805,6.43440915,6.28745232
5,0.035,0.00325702066,2828.67247905,-2.00316683,0.4156066,3.74511766,8.35234414,7.70614343,7.20111722,6.83126877,6.34881292,6.34338659,6.5936212,6.32412397,6.09727721,5.95590806,6.46450415,6.31783277
6,0.035,0.00412462638,2827.43062815,-2.02256223,0.40677556,3.76377308,8.40107184,7.7543853,7.24915279,6.87918201,6.39633146,6.39193082,6.64167419,6.3723723,6.145163,6.00419817,6.51221586,6.36600623
7,0.035,0.00522334507,2825.00322357,-2.05896839,0.39075447,3.79867446,8.49239325,7.84471553,7.33907727,6.96890255,6.48530023,6.48293561,6.73169696,6.46278714,6.23486977,6.09469584,6.60156879,6.45627249
8,0.035,0.00661474064,2817.7365907,-2.15186983,0.35292152,3.88712601,8.72552158,8.07468588,7.56799724,7.19731932,6.71155928,6.71509674,6.96103095,6.69322238,6.46320195,6.32524082,6.82897062,6.68627594
9,0.035,0.0083767764,2799.19876897,-2.31287349,0.2971111,4.03664726,9.12898811,8.46973162,7.96185583,7.58980528,7.09870096,7.1152843,7.35535003,7.08957882,6.85422872,6.72088938,7.21887473,7.08165281
10,0.035,0.0106081836,2764.7528714,-2.45385804,0.25892647,4.15613036,9.481495,8.80752075,8.30175378,7.92492644,7.42338864,7.45672944,7.69082237,7.42612187,7.18083316,7.05280802,7.54784356,7.41686632
11,0.035,0.0134339933,2737.32148204,-2.57011657,0.23105774,4.25504209,9.77266868,9.08510272,8.5804763,8.20121836,7.69152041,7.74221183,7.96873526,7.70656907,7.45256733,7.32994973,7.81986634,7.69595672
12,0.035,0.0170125428,2695.94479727,-2.68389069,0.20895558,4.34237698,10.05884759,9.35050826,8.84894703,8.46491268,7.94210382,8.01652372,8.23316377,7.97409286,7.70629225,7.58991864,8.07589916,7.96159729
13,0.035,0.0215443469,2653.68837461,-2.78953227,0.19096367,4.42058103,10.32600073,9.59470372,9.09619621,8.70789261,8.17122697,8.27288826,8.47706453,8.22302361,7.93977822,7.83047965,8.31076961,8.208381
14,0.035,0.0272833338,2603.38300229,-2.8944577,0.17584081,4.49224488,10.5960534,9.8345322,9.33850234,8.94554935,8.39120878,8.52962892,8.71503594,8.46945025,8.16546884,8.06488239,8.53755974,8.45194676
15,0.035,0.0345510729,2540.69331989,-3.00259109,0.16301558,4.55802668,10.88123723,10.07835973,9.58425237,9.18598918,8.6080213,8.8020198,8.95505922,8.72423977,8.3899103,8.30174214,8.7629562,8.70275438
16,0.035,0.0437547938,2471.4793568,-3.11090647,0.15207449,4.61837187,11.17797715,10.32293674,9.82675735,9.42560393,8.81807274,9.08861985,9.19182926,8.9861719,8.61106654,8.53998264,8.9824714,8.95929454
17,0.035,0.0554102033,2393.48297223,-3.22303328,0.14251197,4.6747811,11.49459782,10.57598785,10.07416346,9.672879,9.02765851,9.39401486,9.43125684,9.26039293,8.83248872,8.78107107,9.20248285,9.22672338
18,0.035,0.0701703829,2303.71816713,-3.34129666,0.13425308,4.72663449,11.85006042,10.84732064,10.33228288,9.93710829,9.23953135,9.72963771,9.67540622,9.55148694,9.05221939,9.01824852,9.42555049,9.50942999
19,0.035,0.0888623816,2196.53116966,-3.47093959,0.12719729,4.77352822,12.26001739,11.14612797,10.60934529,10.23056369,9.4597968,10.06682524,9.93045866,9.84524178,9.26203532,9.23591576,9.66035332,9.79543397
20,0.035,0.112533558,2089.72111732,-3.59937761,0.12121714,4.81535614,12.67963922,11.44930087,10.88444281,10.53580542,9.68313113,10.37245023,10.20042514,10.11681555,9.45536904,9.42594141,9.91015843,10.06117657
21,0.035,0.142510267,1975.93329558,-3.73372615,0.1161519,4.85243142,13.11213837,11.76628158,11.17239674,10.87301805,9.93362048,10.65513635,10.52762608,10.37866188,9.64329231,9.59667807,10.21154374,10.31895537
22,0.035,0.180472177,1862.01320007,-3.8697743,0.11183251,4.8853468,13.51524801,12.08538082,11.47068407,11.24360067,10.23011271,10.89203024,10.93883836,10.6152579,9.8221964,9.74510504,10.58791872,10.55538227
23,0.035,0.228546386,1743.81686363,-4.01319811,0.10810106,4.91482361,13.87475623,12.40888956,11.8009187,11.67742872,10.59283389,11.1037384,11.4494152,10.84289901,10.00042815,9.88731079,11.0551638,10.78769891
24,0.035,0.289426612,1629.42143472,-4.15653674,0.10497775,4.94028885,14.17373041,12.717195,12.15780397,12.16120995,10.99244304,11.29441373,11.99158226,11.06249164,10.17252606,10.02406666,11.56159943,11.01631808
25,0.035,0.366524124,1523.44072344,-4.29598175,0.10227818,4.96291694,14.39621377,12.99125129,12.55146213,12.6581375,11.39914668,11.45697585,12.48895106,11.26716264,10.33788246,10.16370587,12.05469987,11.23369372
26,0.035,0.464158883,1432.57197915,-4.42335747,0.0998883,4.98345385,14.63533576,13.23926814,12.94698714,13.09052794,11.76899004,11.58570685,12.90338679,11.43978872,10.48958025,10.30491412,12.48864776,11.41835034
27,0.035,0.587801607,1329.48223,-4.57176977,0.09776532,5.00211331,14.84237669,13.50688144,13.45788458,13.56925362,12.17117586,11.7086306,13.35396971,11.62592437,10.67402374,10.48339325,12.94997118,11.61495367
28,0.035,0.744380301,1249.59896456,-4.69593695,0.09592173,5.01864854,15.0162178,13.74152651,13.91579098,13.95980119,12.49387289,11.81786615,13.72780344,11.78954132,10.84842765,10.64750484,13.31486137,11.78382991
29,0.035,0.942668455,1159.036472,-4.84212903,0.09422919,5.03411177,15.27861049,14.04784408,14.41312297,14.40366198,12.80936503,11.95360173,14.11577491,11.98058449,11.06500471,10.82254265,13.66787946,11.97604037
30,0.035,1.19377664,1062.03391545,-5.00691859,0.09282963,5.04710923,15.60859389,14.42549937,14.92999213,14.89475264,13.13150213,12.11171492,14.52661774,12.19240851,11.31087075,11.00007378,14.02704397,12.18776743
31,0.035,1.51177507,989.67610679,-5.14108912,0.09160048,5.05868685,15.91832346,14.76825701,15.34353951,15.34270233,13.38902895,12.26535071,14.87013463,12.38367122,11.53678978,11.14437985,14.31619616,12.37808325
32,0.035,1.91448198,919.56744747,-5.27942103,0.09047988,5.06937823,16.26036444,15.1357824,15.75552413,15.81414528,13.64228064,12.42882229,15.19974013,12.57896601,11.76602654,11.28178847,14.59636234,12.57294796
33,0.035,2.42446202,850.63949936,-5.42450803,0.08946878,5.07913921,16.65382547,15.53651792,16.19621318,16.33554957,13.90073922,12.60894076,15.53753514,12.78564175,12.0062896,11.42236762,14.87955341,12.77989898
34,0.035,3.07029063,787.12851588,-5.56801128,0.08857868,5.08782385,17.08297769,15.96140079,16.6571363,16.88337026,14.16602015,12.7992292,15.88247571,12.99662637,12.2401578,11.55951001,15.16999982,12.99172943
35,0.035,3.88815518,732.05270259,-5.70185378,0.08778381,5.09565345,17.49427959,16.36086788,17.09558457,17.40361864,14.41170085,12.97096795,16.20933941,13.1907056,12.45068158,11.68618543,15.44561432,13.18644893
36,0.035,4.92388263,682.96835374,-5.82955992,0.0870643,5.1028021,17.90809408,16.76215485,17.53526685,17.92306009,14.65483332,13.16846744,16.52950815,13.3863867,12.64806502,11.80627792,15.71981143,13.38316732
37,0.035,6.23550734,640.32646747,-5.94819024,0.08640132,5.10944148,18.31719903,17.16641466,17.98787733,18.47933206,14.90963998,13.3319424,16.85843967,13.57878316,12.84558294,11.92578942,16.00395971,13.57591412
38,0.035,7.89652287,601.92242152,-6.06173845,0.08579663,5.11554178,18.71143567,17.56630023,18.43349197,19.03368179,15.15891585,13.49665361,17.18845777,13.76414308,13.03622824,12.04083886,16.2899927,13.75986748
39,0.035,10.0,569.96044375,-6.16225044,0.08523193,5.1212776,19.07508687,17.94463752,18.8453182,19.57576495,15.39580515,13.66040259,17.49865693,13.93926798,13.21854492,12.14838831,16.55995996,13.93395884
0,0.062,0.001,2997.91972771,-1.46259037,0.68942733,3.55382947,7.00697121,6.39953949,5.84671631,5.53168236,5.11709086,5.11985304,5.34574849,5.09903856,4.91483702,4.77762035,5.22664922,5.09236699
1,0.062,0.00126638017,2997.78167158,-1.47459528,0.68001342,3.56577095,7.03716144,6.42991129,5.87754155,5.56218821,5.14722378,5.14988582,5.37575011,5.12909726,4.94471452,4.80763409,5.25671223,5.12244406
2,0.062,0.00160371874,2997.78167158,-1.48549603,0.67155382,3.57664454,7.06447939,6.4574151,5.90540198,5.58980422,5.17455682,5.17715455,5.40295979,5.15638212,4.97186718,4.83491865,5.2839798,5.14974395
3,0.062,0.00203091762,2997.78167158,-1.50108059,0.65960601,3.59223674,7.10366032,6.49685271,5.94533003,5.6293901,5.21374574,5.21626697,5.44197905,5.19551314,5.01081244,4.87405514,5.32307756,5.1888951
4,0.062,0.00257191381,2997.98875816,-1.52794563,0.63941676,3.61923817,7.17123928,6.56489394,6.01409613,5.69765326,5.28142794,5.28388565,5.50937228,5.26314479,5.07818197,4.94177218,5.3906031,5.25655657
5,0.062,0.00325702066,2998.81724752,-1.58761471,0.59664115,3.67937968,7.32132685,6.71597422,6.16643813,5.84909228,5.4318169,5.43436195,5.65917309,5.41358624,5.22816709,5.09257603,5.54066317,5.40704597
6,0.062,0.00412462638,2999.7879026,-1.72672656,0.50802194,3.81904163,7.67152159,7.06763659,6.52010658,6.20095773,5.78138483,5.78506393,6.00789963,5.7639467,5.57743159,5.44385901,5.88967535,5.75743308
7,0.062,0.00522334507,3002.15948741,-1.8547248,0.43771719,3.94842142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.062,0.00661474064,2998.46908899,-1.96575462,0.38613803,4.05732085,8.27374905,7.66959367,7.12248397,6.80173768,6.37876487,6.38794007,6.60567244,6.36525747,6.1766353,6.04708622,6.4868726,6.35849804
9,0.062,0.0083767764,2989.52533277,-2.06683028,0.34578418,4.15319859,8.52776751,7.92050673,7.37397196,7.05155807,6.62492625,6.6379972,6.85371486,6.61416493,6.42294812,6.29516604,6.73369664,6.60715559
10,0.062,0.0106081836,2980.24828103,-2.15980845,0.31262244,4.24076871,8.76129347,8.15045027,7.60404093,7.2804288,6.85037594,6.86807462,7.08143245,6.84286853,6.64908209,6.52316136,6.9599876,6.83554933
11,0.062,0.0134339933,2970.4342955,-2.24737501,0.28451267,4.32260391,8.98111739,8.36619852,7.81961234,7.49513192,7.06174637,7.08477487,7.29544345,7.05798039,6.86156444,6.73761822,7.17236664,7.05029405
12,0.062,0.0170125428,2960.09706818,-2.33096925,0.26021637,4.40013834,9.19086956,8.57137819,8.0243875,7.69932371,7.26264307,7.29172806,7.49933362,7.26312715,7.06398587,6.94215093,7.3744272,7.255015
13,0.062,0.0215443469,2945.29968645,-2.41442213,0.2387521,4.47491361,9.39995459,8.77421179,8.22731867,7.90111746,7.45986683,7.49618263,7.70055935,7.46540739,7.26252422,7.14297943,7.57324119,7.45676274
14,0.062,0.0272833338,2926.08961183,-2.49766008,0.21979899,4.54675541,9.60796069,8.97425058,8.42805013,8.10013263,7.65302233,7.69784945,7.8987418,7.66450986,7.45681762,7.33977512,7.7684165,7.65521704
15,0.062,0.0345510729,2909.45194874,-2.57678925,0.20296158,4.61597979,9.80602542,9.16471875,8.6186886,8.28985034,7.83775088,7.89156123,8.08826345,7.85552931,7.64351519,7.52909555,7.95506311,7.84556585
16,0.062,0.0437547938,2878.65107332,-2.66277656,0.18778034,4.68350571,10.02085987,9.36622554,8.82179767,8.49013127,8.028609,8.09545184,8.2871441,8.05561062,7.83561419,7.72425834,8.14914865,8.04458267
17,0.062,0.0554102033,2846.65598029,-2.74717406,0.17424867,4.74846993,10.23228449,9.56244377,9.01933467,8.68537614,8.21411095,8.29694753,8.48170934,8.25253719,8.02366512,7.91596836,8.33826348,8.24019909
18,0.062,0.0701703829,2811.51284526,-2.83173624,0.16205853,4.81146497,10.44603655,9.75767642,9.21565793,8.87978461,8.39731739,8.5000564,8.67548257,8.44978921,8.21032604,8.10691202,8.5256102,8.43587657
19,0.062,0.0888623816,2766.70816154,-2.92056663,0.15108167,4.87238494,10.67263465,9.95940137,9.41901258,9.08066556,8.58308743,8.71257442,8.8749564,8.65435916,8.40021436,8.30189534,8.71662574,8.63836042
20,0.062,0.112533558,2715.03106471,-3.01195875,0.14121978,4.93101527,10.90799973,10.16404776,9.62612644,9.28529692,8.76944476,8.93325439,9.07791967,8.86465391,8.59184702,8.49917237,8.90918917,8.84611874
21,0.062,0.142510267,2654.02681888,-3.10757796,0.13238034,4.98715897,11.16888546,10.37993894,9.83912346,9.49809767,8.95735408,9.17236007,9.28656036,9.08736581,8.78772233,8.70518643,9.10446534,9.06495713
22,0.062,0.180472177,2581.72278605,-3.20896194,0.12448731,5.04055578,11.44764501,10.60585657,10.06270989,9.71969284,9.14928113,9.42893132,9.50372547,9.32334582,8.98878161,8.92005739,9.30534851,9.2960064
23,0.062,0.228546386,2499.21024574,-3.31540925,0.11751946,5.09058636,11.76022108,10.84582579,10.29289239,9.95315372,9.34222742,9.71773403,9.72642979,9.5795678,9.1953289,9.14798711,9.50832105,9.54533593
24,0.062,0.289426612,2407.86371291,-3.42638183,0.11142042,5.13687631,12.09956955,11.09704438,10.52880468,10.19823262,9.53491144,10.02748841,9.9506065,9.84595951,9.39882664,9.36956181,9.71163083,9.80407657
25,0.062,0.366524124,2298.61672526,-3.54889675,0.10618096,5.17871448,12.49464238,11.3784347,10.7865126,10.47503518,9.73748828,10.35393149,10.18808296,10.12495497,9.59802135,9.57938207,9.92773968,10.07452173
26,0.062,0.464158883,2188.63963903,-3.67111648,0.10174757,5.21575915,12.89860044,11.66421116,11.04423746,10.76199927,9.9414997,10.64209669,10.43189808,10.37746985,9.77590709,9.75661323,10.15300645,10.32115349
27,0.062,0.587801607,2080.09553523,-3.79295834,0.09790153,5.24922832,13.29576537,11.95252573,11.30447801,11.06483582,10.16112194,10.89561744,10.71160484,10.60949393,9.94308437,9.91192113,10.4121824,10.54948152
28,0.062,0.744380301,1960.85808158,-3.92540894,0.09458821,5.27913277,13.70195802,12.26289649,11.59012191,11.41308022,10.42935813,11.13042041,11.0778414,10.83752326,10.11183647,10.05626539,10.74926477,10.77653475
29,0.062,0.942668455,1839.80713961,-4.06237346,0.09176843,5.3054204,14.06395944,12.57418978,11.90000915,11.81062232,10.76158793,11.33577589,11.54781816,11.05319139,10.27927257,10.19111908,11.17935634,10.99520206
30,0.062,1.19377664,1725.54716933,-4.19682921,0.08936372,5.32848394,14.33362386,12.85702631,12.2312563,12.24124351,11.12514172,11.5146296,12.05033449,11.25546496,10.44299583,10.32522011,11.64465927,11.20406123
31,0.062,1.51177507,1614.35233077,-4.33316692,0.08726515,5.34912455,14.56321839,13.1283502,12.59983845,12.71084134,11.51139891,11.676355,12.54993163,11.4540345,10.60608737,10.4618043,12.12357679,11.41255327
32,0.062,1.91448198,1511.72265485,-4.46572344,0.08542942,5.36759109,14.75249884,13.36225134,12.99938972,13.16163867,11.87996197,11.80289505,12.98697404,11.62999338,10.76535824,10.60659026,12.56185577,11.59945178
33,0.062,2.42446202,1422.34759279,-4.58854411,0.08377904,5.3845352,14.94774139,13.58477019,13.41299991,13.5729222,12.21847672,11.91045962,13.37483256,11.7902296,10.9245392,10.7582243,12.95477971,11.76815902
34,0.062,3.07029063,1319.72652017,-4.73426489,0.08228545,5.40015985,15.15856323,13.83825119,13.91035963,14.02590026,12.56447336,12.02309135,13.78251201,11.96876473,11.11743208,10.9331643,13.34856618,11.95211141
